1,35,02-03-2020,6:00 PM,Delhi,1,0,0,0,1
2,39,03-03-2020,6:00 PM,Delhi,1,0,0,0,1
3,43,04-03-2020,6:00 PM,Delhi,1,0,0,0,1
4,46,05-03-2020,6:00 PM,Delhi,2,0,0,0,2
5,52,06-03-2020,6:00 PM,Delhi,3,0,0,0,3
6,63,07-03-2020,6:00 PM,Delhi,3,0,0,0,3
7,72,08-03-2020,6:00 PM,Delhi,3,0,0,0,3
8,85,09-03-2020,6:00 PM,Delhi,4,0,0,0,4
9,88,10-03-2020,6:00 PM,Delhi,4,0,0,0,4
10,99,11-03-2020,6:00 PM,Delhi,5,0,0,0,5
11,110,12-03-2020,6:00 PM,Delhi,6,0,0,0,6
12,123,13-03-2020,6:00 PM,Delhi,6,0,0,0,6
13,136,14-03-2020,6:00 PM,Delhi,7,0,1,1,7
14,150,15-03-2020,6:00 PM,Delhi,7,0,2,1,7
15,164,16-03-2020,6:00 PM,Delhi,7,0,2,1,7
16,179,17-03-2020,6:00 PM,Delhi,8,0,2,1,8
17,194,18-03-2020,6:00 PM,Delhi,9,1,2,1,10
18,212,19-03-2020,6:00 PM,Delhi,11,1,3,1,12
19,231,20-03-2020,6:00 PM,Delhi,16,1,5,1,17
20,251,21-03-2020,6:00 PM,Delhi,25,1,5,1,26
21,274,22-03-2020,6:00 PM,Delhi,28,1,5,1,29
22,297,23-03-2020,6:00 PM,Delhi,28,1,5,1,29
23,320,24-03-2020,6:00 PM,Delhi,29,1,6,1,30
24,344,25-03-2020,6:00 PM,Delhi,30,1,6,1,31
25,371,26-03-2020,6:00 PM,Delhi,35,1,6,1,36
26,398,27-03-2020,10:00 AM,Delhi,35,1,6,1,36
27,425,28-03-2020,6:00 PM,Delhi,38,1,6,1,39
28,452,29-03-2020,7:30 PM,Delhi,-,-,6,2,49
29,479,30-03-2020,9:30 PM,Delhi,-,-,6,2,87
30,507,31-03-2020,8:30 PM,Delhi,-,-,6,2,97
31,536,01-04-2020,7:30 PM,Delhi,-,-,6,2,152
32,565,02-04-2020,6:00 PM,Delhi,-,-,8,4,219
33,595,03-04-2020,6:00 PM,Delhi,-,-,8,4,219
34,626,04-04-2020,6:00 PM,Delhi,-,-,15,6,445
35,656,05-04-2020,6:00 PM,Delhi,-,-,18,7,503
36,686,06-04-2020,6:00 PM,Delhi,-,-,19,7,523
37,716,07-04-2020,6:00 PM,Delhi,-,-,21,7,576
38,747,08-04-2020,5:00 PM,Delhi,-,-,21,9,576
39,778,09-04-2020,5:00 PM,Delhi,-,-,21,9,669
40,809,10-04-2020,5:00 PM,Delhi,-,-,25,13,898
41,840,11-04-2020,5:00 PM,Delhi,-,-,25,14,903
42,871,12-04-2020,5:00 PM,Delhi,-,-,25,19,1069
43,902,13-04-2020,5:00 PM,Delhi,-,-,27,24,1154
44,934,14-04-2020,5:00 PM,Delhi,-,-,30,28,1510
45,967,15-04-2020,5:00 PM,Delhi,-,-,30,30,1561
46,1000,16-04-2020,5:00 PM,Delhi,-,-,42,32,1578
47,1033,17-04-2020,5:00 PM,Delhi,-,-,51,38,1640
48,1066,18-04-2020,5:00 PM,Delhi,-,-,72,42,1707
