,aChanges,achanges,active,cChanges,cchanges,confirmed,dChanges,dchanges,deaths,districtData,id,rChanges,rchanges,recovered,state
0,0,0,59502,0,0,1902458,0,0,48876,"[{'id': 'Pune', 'state': None, 'name': 'Pune', 'confirmed': 367826, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Mumbai', 'state': None, 'name': 'Mumbai', 'confirmed': 287816, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Thane', 'state': None, 'name': 'Thane', 'confirmed': 250980, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nagpur', 'state': None, 'name': 'Nagpur', 'confirmed': 122209, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nashik', 'state': None, 'name': 'Nashik', 'confirmed': 112921, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ahmednagar', 'state': None, 'name': 'Ahmednagar', 'confirmed': 67938, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Raigad', 'state': None, 'name': 'Raigad', 'confirmed': 65717, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Jalgaon', 'state': None, 'name': 'Jalgaon', 'confirmed': 55660, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Satara', 'state': None, 'name': 'Satara', 'confirmed': 53987, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Solapur', 'state': None, 'name': 'Solapur', 'confirmed': 52584, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Sangli', 'state': None, 'name': 'Sangli', 'confirmed': 49939, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kolhapur', 'state': None, 'name': 'Kolhapur', 'confirmed': 49020, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Aurangabad', 'state': None, 'name': 'Aurangabad', 'confirmed': 47281, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Palghar', 'state': None, 'name': 'Palghar', 'confirmed': 46378, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Latur', 'state': None, 'name': 'Latur', 'confirmed': 23024, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chandrapur', 'state': None, 'name': 'Chandrapur', 'confirmed': 22842, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nanded', 'state': None, 'name': 'Nanded', 'confirmed': 21014, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Amravati', 'state': None, 'name': 'Amravati', 'confirmed': 19477, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Beed', 'state': None, 'name': 'Beed', 'confirmed': 16787, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Osmanabad', 'state': None, 'name': 'Osmanabad', 'confirmed': 16709, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Dhule', 'state': None, 'name': 'Dhule', 'confirmed': 15480, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Gondia', 'state': None, 'name': 'Gondia', 'confirmed': 13507, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Yavatmal', 'state': None, 'name': 'Yavatmal', 'confirmed': 13385, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Buldhana', 'state': None, 'name': 'Buldhana', 'confirmed': 13311, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Jalna', 'state': None, 'name': 'Jalna', 'confirmed': 12582, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Bhandara', 'state': None, 'name': 'Bhandara', 'confirmed': 12371, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ratnagiri', 'state': None, 'name': 'Ratnagiri', 'confirmed': 11059, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Akola', 'state': None, 'name': 'Akola', 'confirmed': 10292, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Wardha', 'state': None, 'name': 'Wardha', 'confirmed': 9143, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Gadchiroli', 'state': None, 'name': 'Gadchiroli', 'confirmed': 8351, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nandurbar', 'state': None, 'name': 'Nandurbar', 'confirmed': 7788, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Parbhani', 'state': None, 'name': 'Parbhani', 'confirmed': 7496, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Washim', 'state': None, 'name': 'Washim', 'confirmed': 6685, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Sindhudurg', 'state': None, 'name': 'Sindhudurg', 'confirmed': 5925, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Hingoli', 'state': None, 'name': 'Hingoli', 'confirmed': 4119, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Other-States', 'state': None, 'name': 'Other States', 'confirmed': 855, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}]",IN-MH,0,0,1794080,Maharashtra
1,0,0,14012,0,0,911382,0,0,12029,"[{'id': 'Bengaluru-Urban', 'state': None, 'name': 'Bengaluru Urban', 'confirmed': 383816, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Mysuru', 'state': None, 'name': 'Mysuru', 'confirmed': 51914, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ballari', 'state': None, 'name': 'Ballari', 'confirmed': 38729, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Dakshina-Kannada', 'state': None, 'name': 'Dakshina Kannada', 'confirmed': 32659, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Hassan', 'state': None, 'name': 'Hassan', 'confirmed': 27789, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Belagavi', 'state': None, 'name': 'Belagavi', 'confirmed': 26107, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Tumakuru', 'state': None, 'name': 'Tumakuru', 'confirmed': 24260, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Udupi', 'state': None, 'name': 'Udupi', 'confirmed': 22976, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Davanagere', 'state': None, 'name': 'Davanagere', 'confirmed': 21925, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Shivamogga', 'state': None, 'name': 'Shivamogga', 'confirmed': 21899, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Dharwad', 'state': None, 'name': 'Dharwad', 'confirmed': 21755, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kalaburagi', 'state': None, 'name': 'Kalaburagi', 'confirmed': 20933, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Mandya', 'state': None, 'name': 'Mandya', 'confirmed': 19269, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Bengaluru-Rural', 'state': None, 'name': 'Bengaluru Rural', 'confirmed': 18132, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chitradurga', 'state': None, 'name': 'Chitradurga', 'confirmed': 14134, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Uttara-Kannada', 'state': None, 'name': 'Uttara Kannada', 'confirmed': 14134, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Raichur', 'state': None, 'name': 'Raichur', 'confirmed': 14116, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Vijayapura', 'state': None, 'name': 'Vijayapura', 'confirmed': 14082, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Koppal', 'state': None, 'name': 'Koppal', 'confirmed': 13832, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Bagalkote', 'state': None, 'name': 'Bagalkote', 'confirmed': 13646, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chikkamagaluru', 'state': None, 'name': 'Chikkamagaluru', 'confirmed': 13604, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chikkaballapura', 'state': None, 'name': 'Chikkaballapura', 'confirmed': 12769, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Haveri', 'state': None, 'name': 'Haveri', 'confirmed': 10942, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Gadag', 'state': None, 'name': 'Gadag', 'confirmed': 10867, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Yadgir', 'state': None, 'name': 'Yadgir', 'confirmed': 10561, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kolar', 'state': None, 'name': 'Kolar', 'confirmed': 9610, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ramanagara', 'state': None, 'name': 'Ramanagara', 'confirmed': 7355, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Bidar', 'state': None, 'name': 'Bidar', 'confirmed': 7209, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chamarajanagara', 'state': None, 'name': 'Chamarajanagara', 'confirmed': 6673, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kodagu', 'state': None, 'name': 'Kodagu', 'confirmed': 5649, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Other-States', 'state': None, 'name': 'Other States', 'confirmed': 36, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}]",IN-KA,0,0,885341,Karnataka
2,0,0,3978,0,0,879339,0,0,7082,"[{'id': 'East-Godavari', 'state': None, 'name': 'East Godavari', 'confirmed': 123361, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'West-Godavari', 'state': None, 'name': 'West Godavari', 'confirmed': 93694, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chittoor', 'state': None, 'name': 'Chittoor', 'confirmed': 85593, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Guntur', 'state': None, 'name': 'Guntur', 'confirmed': 74335, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Anantapur', 'state': None, 'name': 'Anantapur', 'confirmed': 67177, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nellore', 'state': None, 'name': 'Nellore', 'confirmed': 61960, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Prakasam', 'state': None, 'name': 'Prakasam', 'confirmed': 61948, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kurnool', 'state': None, 'name': 'Kurnool', 'confirmed': 60503, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Visakhapatnam', 'state': None, 'name': 'Visakhapatnam', 'confirmed': 58920, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kadapa', 'state': None, 'name': 'Kadapa', 'confirmed': 54824, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Krishna', 'state': None, 'name': 'Krishna', 'confirmed': 47282, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Srikakulam', 'state': None, 'name': 'Srikakulam', 'confirmed': 45857, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Vizianagaram', 'state': None, 'name': 'Vizianagaram', 'confirmed': 40990, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Other-States', 'state': None, 'name': 'Other States', 'confirmed': 2461, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Foreign-Evacuees', 'state': None, 'name': 'Foreign Evacuees', 'confirmed': 434, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}]",IN-AP,0,0,868279,Andhra Pradesh
3,0,0,9391,0,0,809014,0,0,12012,"[{'id': 'Chennai', 'state': None, 'name': 'Chennai', 'confirmed': 222888, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Coimbatore', 'state': None, 'name': 'Coimbatore', 'confirmed': 51483, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Chengalpattu', 'state': None, 'name': 'Chengalpattu', 'confirmed': 49408, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Thiruvallur', 'state': None, 'name': 'Thiruvallur', 'confirmed': 42256, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Salem', 'state': None, 'name': 'Salem', 'confirmed': 31186, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kancheepuram', 'state': None, 'name': 'Kancheepuram', 'confirmed': 28449, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Cuddalore', 'state': None, 'name': 'Cuddalore', 'confirmed': 24540, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Madurai', 'state': None, 'name': 'Madurai', 'confirmed': 20348, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Vellore', 'state': None, 'name': 'Vellore', 'confirmed': 20042, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Thiruvannamalai', 'state': None, 'name': 'Thiruvannamalai', 'confirmed': 19047, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Thanjavur', 'state': None, 'name': 'Thanjavur', 'confirmed': 16932, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Theni', 'state': None, 'name': 'Theni', 'confirmed': 16812, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Tiruppur', 'state': None, 'name': 'Tiruppur', 'confirmed': 16688, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Virudhunagar', 'state': None, 'name': 'Virudhunagar', 'confirmed': 16234, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kanniyakumari', 'state': None, 'name': 'Kanniyakumari', 'confirmed': 16187, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Thoothukudi', 'state': None, 'name': 'Thoothukudi', 'confirmed': 15977, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ranipet', 'state': None, 'name': 'Ranipet', 'confirmed': 15836, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Tirunelveli', 'state': None, 'name': 'Tirunelveli', 'confirmed': 15182, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Viluppuram', 'state': None, 'name': 'Viluppuram', 'confirmed': 14892, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Trichy', 'state': None, 'name': 'Trichy', 'confirmed': 13956, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Erode', 'state': None, 'name': 'Erode', 'confirmed': 13386, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Pudukkottai', 'state': None, 'name': 'Pudukkottai', 'confirmed': 11348, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Namakkal', 'state': None, 'name': 'Namakkal', 'confirmed': 11015, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Thiruvarur', 'state': None, 'name': 'Thiruvarur', 'confirmed': 10804, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Kallakurichi', 'state': None, 'name': 'Kallakurichi', 'confirmed': 10777, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Dindigul', 'state': None, 'name': 'Dindigul', 'confirmed': 10760, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Tenkasi', 'state': None, 'name': 'Tenkasi', 'confirmed': 8211, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nagapattinam', 'state': None, 'name': 'Nagapattinam', 'confirmed': 8007, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Nilgiris', 'state': None, 'name': 'Nilgiris', 'confirmed': 7813, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Krishnagiri', 'state': None, 'name': 'Krishnagiri', 'confirmed': 7754, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Tirupathur', 'state': None, 'name': 'Tirupathur', 'confirmed': 7386, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Sivagangai', 'state': None, 'name': 'Sivagangai', 'confirmed': 6467, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Dharmapuri', 'state': None, 'name': 'Dharmapuri', 'confirmed': 6320, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ramanathapuram', 'state': None, 'name': 'Ramanathapuram', 'confirmed': 6289, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Karur', 'state': None, 'name': 'Karur', 'confirmed': 5077, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Ariyalur', 'state': None, 'name': 'Ariyalur', 'confirmed': 4622, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Perambalur', 'state': None, 'name': 'Perambalur', 'confirmed': 2254, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Airport-Quarantine', 'state': None, 'name': 'Airport Quarantine', 'confirmed': 1953, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}, {'id': 'Railway-Quarantine', 'state': None, 'name': 'Railway Quarantine', 'confirmed': 428, 'recovered': None, 'deaths': None, 'oldConfirmed': 0, 'oldRecovered': None, 'oldDeaths': None, 'zone': 'NONE'}]",IN-TN,0,0,787611,Tamil Nadu
